| name                         | title                        | level | facing   | categories      | description                                                                                                                                                                                                                                                 | detail                                                                                                                                                                                                                                                                                                                                                                                                                                                            | remediation                                                                                      | metadata                                                        | cache_key                                                                               |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.notifications\` has multiple permissive policies for role \`dashboard_user\` for action \`INSERT\`. Policies include \`{"Anyone can insert notifications",public_insert_notifications}\`                                                                                                                                                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"notifications","type":"table","schema":"public"}       | multiple_permissive_policies_public_notifications_dashboard_user_INSERT                 |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.notifications\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{"Anyone can read notifications","Users can read own notifications",public_read_notifications}\`                                                                                                                                                                                                                            | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"notifications","type":"table","schema":"public"}       | multiple_permissive_policies_public_notifications_dashboard_user_SELECT                 |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.notifications\` has multiple permissive policies for role \`dashboard_user\` for action \`UPDATE\`. Policies include \`{"Anyone can update notifications","Users can update own notifications",public_update_notifications}\`                                                                                                                                                                                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"notifications","type":"table","schema":"public"}       | multiple_permissive_policies_public_notifications_dashboard_user_UPDATE                 |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.notifications\` has multiple permissive policies for role \`supabase_privileged_role\` for action \`INSERT\`. Policies include \`{"Anyone can insert notifications",public_insert_notifications}\`                                                                                                                                                                                                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"notifications","type":"table","schema":"public"}       | multiple_permissive_policies_public_notifications_supabase_privileged_role_INSERT       |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.notifications\` has multiple permissive policies for role \`supabase_privileged_role\` for action \`SELECT\`. Policies include \`{"Anyone can read notifications","Users can read own notifications",public_read_notifications}\`                                                                                                                                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"notifications","type":"table","schema":"public"}       | multiple_permissive_policies_public_notifications_supabase_privileged_role_SELECT       |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.notifications\` has multiple permissive policies for role \`supabase_privileged_role\` for action \`UPDATE\`. Policies include \`{"Anyone can update notifications","Users can update own notifications",public_update_notifications}\`                                                                                                                                                                                                            | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"notifications","type":"table","schema":"public"}       | multiple_permissive_policies_public_notifications_supabase_privileged_role_UPDATE       |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.online_users\` has multiple permissive policies for role \`anon\` for action \`DELETE\`. Policies include \`{"Users update own online status",online_all}\`                                                                                                                                                                                                                                                                                        | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"online_users","type":"table","schema":"public"}        | multiple_permissive_policies_public_online_users_anon_DELETE                            |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.online_users\` has multiple permissive policies for role \`anon\` for action \`INSERT\`. Policies include \`{"Users update own online status",online_all}\`                                                                                                                                                                                                                                                                                        | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"online_users","type":"table","schema":"public"}        | multiple_permissive_policies_public_online_users_anon_INSERT                            |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.online_users\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{"Users update own online status",online_all}\`                                                                                                                                                                                                                                                                                        | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"online_users","type":"table","schema":"public"}        | multiple_permissive_policies_public_online_users_anon_SELECT                            |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.online_users\` has multiple permissive policies for role \`anon\` for action \`UPDATE\`. Policies include \`{"Users update own online status",online_all}\`                                                                                                                                                                                                                                                                                        | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"online_users","type":"table","schema":"public"}        | multiple_permissive_policies_public_online_users_anon_UPDATE                            |
